book_img,book_title,book_price,book_score,book_page,book_genre,color,atmosphere,art_reputation,keyword
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191193299.jpg,짝꿍: 이두온X서미애,"9,000",9.76,500,mistery,"['Beige', 'Orange', 'White']","['mysterious', 'bright', 'dreamlike']",413,"['서미애', '짝꿍', '작가']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191193077.jpg,사뭇 강펀치,"9,000",9.81,500,mistery,"['Black', 'Purple', 'White']","['mysterious', 'calm', 'dreamlike']",350,"['펀치', '선수', '리더']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791159099694.jpg,내가 죽인 남자가 돌아왔다,"12,420",9.5,690,mistery,"['Beige', 'Black', 'Green']","['mysterious', 'calm', 'luxurious']",384,"['마을', '범죄', '시체']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191742114.jpg,소녀무녀 봄: 청동방울편,"13,500",8.65,750,mistery,"['Beige', 'Black', 'Purple']","['mysterious', 'dreamlike', 'emotional']",393,"['무녀', '귀신', '미스터리']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791161692562.jpg,옛날 철공소,"15,210",9.77,840,mistery,"['Beige', 'Black', 'Brown']","['mysterious', 'dreamlike', 'emotional']",366,"['납치', '연관', '강력계']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191056136.jpg,네 번의 노크,"12,420",9.47,690,mistery,"['Yellow', 'Black', 'Brown']","['mysterious', 'calm', 'bright']",391,"['여성', '건물', '노크']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788925125633.jpg,조선비록 혈기담 1,"9,900",0.0,550,mistery,"['Black', 'Brown', 'White']","['mysterious', 'dreamlike', 'emotional']",368,"['조선', '사슬', '기담']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791197873041.jpg,사라진 숲의 아이들,"16,200",8.5,900,mistery,"['Black', 'red', 'Purple']","['mysterious', 'calm', 'luxurious']",411,"['유형', '사건', '형사']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791160402544.jpg,유품정리사,"12,600",9.67,700,mistery,"['Beige', 'Black', 'Brown']","['calm', 'dreamlike', 'emotional']",400,"['유품', '정리', '오늘']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788925125886.jpg,목련이 피었다,"9,900",7.14,550,mistery,"['Beige', 'Black', 'Brown']","['mysterious', 'calm', 'luxurious']",383,"['추리', '협회', '반전']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788936439538.jpg,버섯 농장,"13,500",10.0,750,mistery,"['Beige', 'White']","['mysterious', 'luxurious', 'emotional']",393,"['농장', '수상작', '통찰력']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954678148.jpg,모든 비밀에는 이름이 있다,"12,600",9.82,700,mistery,"['Beige', 'Brown', 'White']","['mysterious', 'calm', 'emotional']",350,"['자극', '사춘기', '질문']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791171251346.jpg,구원의 날,"14,220",9.69,790,mistery,"['Beige', 'Black', 'Brown']","['mysterious', 'luxurious', 'dreamlike']",388,"['유괴', '구원', '선주']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791165345044.jpg,직지 1(큰글자도서),"29,000",0.0,870,mistery,"['Black', 'Brown', 'White']","['mysterious', 'luxurious', 'bright']",380,"['직지', '금속', '구텐베르크']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954699457.jpg,새벽 2시의 코인 세탁소,"13,500",10.0,750,mistery,"['Beige', 'Purple']","['mysterious', 'dreamlike', 'emotional']",404,"['오컬트', '해결', '세탁소']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791190489294.jpg,탄금: 금을 삼키다,"15,300",9.28,850,mistery,"['Beige', 'Brown', 'Purple']","['mysterious', 'calm', 'luxurious']",380,"['재이', '상단', '멸시']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788901128368.jpg,후쿠오카 살인,"13,320",8.13,740,mistery,"['Beige', 'Black', 'Brown']","['mysterious', 'calm', 'luxurious']",353,"['탐욕', '살인', '부부']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791168127197.jpg,모델,"11,700",10.0,650,mistery,"['Beige', 'Blue', 'White']","['mysterious', 'calm', 'luxurious']",401,"['우진', '사건', '살인']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791163160427.jpg,현장검증,"12,150",9.45,670,mistery,"['Beige', 'White', 'Purple']","['mysterious', 'luxurious', 'bright']",380,"['범죄', '수사', '국립과학수사연구원']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791137286283.jpg,1929년 은일당 사건 기록 2: 호랑이덫,"15,300",9.42,850,mistery,"['Beige', 'Brown', 'Green']","['mysterious', 'calm', 'luxurious']",402,"['사건', '홈즈', '허풍']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191193961.jpg,콩그래츄 그래듀에이션,"10,800",10.0,600,mistery,"['Beige', 'Brown', 'Orange']","['calm', 'luxurious', 'emotional']",391,"['폭력', '안전가옥', '스토리']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791165348274.jpg,죽은 남편이 돌아왔다 1,"14,220",10.0,790,mistery,"['Beige', 'Black', 'Brown']","['mysterious', 'luxurious', 'bright']",362,"['남편', '유기', '시체']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191029963.jpg,마담 흑조는 곤란한 이야기를 청한다,"13,500",9.76,750,mistery,"['Pink', 'Brown', 'White']","['mysterious', 'emotional', 'colorful']",395,"['부산', '마담', '미스터리']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791141607289.jpg,까마귀 장례식,"17,820",10.0,990,mistery,"['Beige', 'Black', 'Brown']","['mysterious', 'luxurious', 'dreamlike']",388,"['서미애', '컬렉션', '작품']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791189982461.jpg,밤의 양들 1,"10,350",9.39,570,mistery,"['Beige', 'Black', 'Brown']","['mysterious', 'calm', 'luxurious']",391,"['단서', '살인', '연쇄']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788901077246.jpg,안개의 사나이,"9,000",7.7,500,mistery,"['Beige', 'Brown']","['mysterious', 'dreamlike', 'emotional']",391,"['살인', '비행기', '노트']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791190749053.jpg,두 번째 거짓말,"12,600",9.44,700,mistery,"['Beige', 'Purple']","['mysterious', 'calm', 'luxurious']",373,"['용의자', '은호', '파격']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788934984641.jpg,합리적 의심,"12,420",9.31,690,mistery,"['Beige', 'Brown']","['mysterious', 'calm', 'luxurious']",361,"['판사', '재판', '판결']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788965708322.jpg,직지 1,"12,600",9.57,700,mistery,"['Black', 'Brown', 'White']","['mysterious', 'bright', 'dreamlike']",391,"['기연', '교수', '금속']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791170612025.jpg,텔로미어,"13,950",10.0,770,mistery,"['Beige', 'Brown']","['mysterious', 'luxurious', 'dreamlike']",413,"['노화', '아파트', '우수상']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937473371.jpg,가장 나쁜 일,"13,500",9.63,750,mistery,"['Beige', 'Brown', 'Purple']","['mysterious', 'luxurious', 'emotional']",392,"['정희', '아내', '정신']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788901109589.jpg,반가운 살인자,"10,800",8.93,600,mistery,"['Green', 'White']","['calm', 'luxurious', 'bright']",68,"['추리', '남편', '방법']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791190174770.jpg,선샤인의 완벽한 죽음,"11,700",9.71,650,mistery,"['Beige', 'red']","['mysterious', 'dreamlike', 'emotional']",404,"['보랏빛', '여신', '학교']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791170960447.jpg,습기,"15,120",9.23,840,mistery,"['Beige', 'Green', 'Pink']","['mysterious', 'emotional', 'colorful']",390,"['습기', '시즌', '노블']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791138587884.jpg,마스터 마인드,"14,220",10.0,790,mistery,"['Beige', 'Purple']","['mysterious', 'luxurious', 'dreamlike']",365,"['천재', '마스터', '프로파일러']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791141607272.jpg,그녀의 취미생활,"19,800",10.0,"1,100",mistery,"['Beige', 'White']","['mysterious', 'calm', 'luxurious']",385,"['서미애', '컬렉션', '작품']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193282083.jpg,#기묘한살인사건,"15,750",9.42,870,mistery,"['Beige', 'Black', 'Brown']","['mysterious', 'luxurious', 'emotional']",377,"['공포', '긴장감', '선사']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791194222019.jpg,3층의 탐정 폴리와 라이스,"16,200",0.0,900,mistery,"['Beige', 'Black', 'Purple']","['mysterious', 'luxurious', 'emotional']",381,"['하늘', '도시', '서로']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193024065.jpg,깨끗한 살인,"10,800",10.0,600,mistery,"['Beige', 'Black', 'Brown']","['mysterious', 'calm', 'luxurious']",373,"['안전가옥', '살인', '스토리']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791163162339.jpg,웰컴 투 로열타운,"13,500",9.83,750,mistery,"['Beige', 'Brown']","['mysterious', 'calm', 'emotional']",374,"['타운', '로열', '주거']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791196347048.jpg,뉴서울파크 젤리장수 대학살,"13,500",9.45,750,mistery,"['Beige', 'Orange', 'Purple']","['mysterious', 'emotional', 'colorful']",392,"['젤리', '장수', '수수께끼']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791190492829.jpg,사라지는 건 여자들뿐이거든요,"11,700",10.0,650,mistery,"['Beige', 'Purple', 'White']","['mysterious', 'dreamlike', 'emotional']",385,"['불안', '여성', '고딕']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791158883812.jpg,지금 죽으러 갑니다,"11,700",9.33,650,mistery,"['Beige', 'Purple', 'Orange']","['mysterious', 'calm', 'bright']",387,"['자살', '동반', '살인마']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791160748604.jpg,내가 죽였다,"12,600",9.56,700,mistery,"['Beige', 'Purple']","['mysterious', 'luxurious', 'dreamlike']",353,"['카카오페이지', '변호사', '압도']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791141607265.jpg,남편을 죽이는 서른 가지 방법,"19,800",10.0,"1,100",mistery,"['Black', 'Brown']","['mysterious', 'calm', 'luxurious']",392,"['서미애', '컬렉션', '작품']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788952736253.jpg,유괴의 날,"15,300",9.33,850,mistery,"['Beige', 'Black', 'Purple']","['mysterious', 'calm', 'luxurious']",358,"['명주', '유괴', '사고']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791166836107.jpg,김 대리가 죽었대,"13,500",9.29,750,mistery,"['Beige', 'Purple', 'White']","['mysterious', 'luxurious', 'dreamlike']",365,"['대리', '미스터리', '대상']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791158883454.jpg,수상한 에이스는 유니폼이 없다,"15,300",10.0,850,mistery,"['Beige', 'Brown', 'Purple']","['mysterious', 'luxurious', 'emotional']",374,"['유니폼', '프런트', '경기']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788901083025.jpg,한국스릴러문학단편선,"9,900",8.33,550,mistery,"['Beige', 'Brown']","['mysterious', 'calm', 'luxurious']",398,"['스릴러', '단편', '문학']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791158883256.jpg,라 트라비아타의 초상,"10,800",9.83,600,mistery,"['Beige', 'Yellow', 'Brown']","['mysterious', 'luxurious', 'emotional']",391,"['시리즈', '고진', '변호사']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791161571744.jpg,달콤한 살인 계획,"15,120",9.77,840,mistery,"['Beige', 'Black', 'Brown']","['mysterious', 'calm', 'dreamlike']",389,"['지하', '스님', '소명']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791185502625.jpg,소설 시그널 1,"11,700",0.0,650,mistery,"['Beige', 'Black', 'Brown']","['mysterious', 'dreamlike', 'emotional']",368,"['드라마', '시청', '텍스트']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788960178687.jpg,유다의 별 1,"14,400",9.01,800,mistery,"['Beige', 'Black', 'Brown']","['mysterious', 'calm', 'luxurious']",353,"['고진', '집단', '사이비']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791189938642.jpg,파우스터,"15,120",9.46,840,mistery,"['Beige', 'Black']","['mysterious', 'luxurious', 'bright']",398,"['조종', '감시', '지불']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791158881252.jpg,붉은 집 살인사건,"14,400",9.92,800,mistery,"['Beige', 'Brown', 'Pink']","['mysterious', 'calm', 'luxurious']",391,"['일가', '고진', '가족사']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791194246091.jpg,악의 고해소,"15,120",9.64,840,mistery,"['Beige', 'Black', 'Brown']","['mysterious', 'calm', 'luxurious']",370,"['교도소', '사건', '미제']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791168127081.jpg,백 명 버튼,"11,700",10.0,650,mistery,"['Beige', 'Brown', 'White']","['mysterious', 'calm', 'luxurious']",377,"['버튼', '괴담', '성공']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193914595.jpg,너무 길지 않게 사랑해줘,"15,120",0.0,840,standard,"['Beige', 'Black', 'Purple']","['mysterious', 'dreamlike', 'emotional']",370,"['신드롬', '현상', '보도']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791196222628.jpg,회색 인간,"11,700",9.51,650,standard,"['Beige', 'Brown', 'Orange']","['mysterious', 'calm', 'dreamlike']",360,"['인간', '선택', '사랑']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791172131524.jpg,킬러 문항 킬러 킬러,"15,120",9.79,840,standard,"['Beige', 'Green']","['mysterious', 'calm', 'dreamlike']",391,"['킬러', '교육', '부모']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791130647975.jpg,시티 뷰,"15,300",9.82,850,standard,"['Beige', 'Purple', 'White']","['calm', 'luxurious', 'bright']",400,"['안정', '선정', '수상작']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193937198.jpg,빛이 이끄는 곳으로,"16,920",9.36,940,standard,"['Beige', 'Blue', 'White']","['mysterious', 'luxurious', 'dreamlike']",423,"['건축가', '파리', '저택']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791141600310.jpg,디 에센셜 김연수,"17,100",9.87,950,standard,"['Beige', 'Black', 'Brown']","['calm', 'luxurious', 'dreamlike']",410,"['김연수', '산문', '내용']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788998441012.jpg,모순,"11,700",9.8,650,standard,"['Beige', 'Black', 'White']","['calm', 'luxurious', 'dreamlike']",360,"['어머니', '모순', '이모']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191071269.jpg,젠가,"12,150",10.0,670,standard,"['Beige', 'Purple', 'White']","['calm', 'luxurious', 'dreamlike']",409,"['고진', '조리', '전선']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791198363510.jpg,아몬드,"15,120",9.74,840,standard,"['Beige', 'Black', 'Brown']","['mysterious', 'calm', 'dreamlike']",392,"['윤재', '아몬드', '괴물']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788974331436.jpg,쇼는 없다,"15,120",10.0,840,standard,"['Orange', 'Purple', 'White']","['calm', 'luxurious', 'bright']",350,"['수림', '수상작', '미군']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788932034591.jpg,아버지의 땅,"12,600",10.0,700,standard,"['Black', 'Brown', 'Orange']","['calm', 'luxurious', 'dreamlike']",349,"['임철우', '작업', '가운데']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954605816.jpg,눈물상자,"9,000",9.47,500,standard,"['Beige', 'Black', 'White']","['mysterious', 'dreamlike', 'emotional']",342,"['눈물', '옛날', '아저씨']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788936460341.jpg,순이 삼촌,"14,400",9.8,800,standard,"['Beige', 'Black', 'Brown']","['calm', 'dreamlike', 'emotional']",391,"['순이', '삼촌', '현대사']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937420115.jpg,나목 도둑맞은 가난,"12,600",9.44,700,standard,"['Beige', 'Brown', 'White']","['calm', 'luxurious', 'dreamlike']",366,"['나목', '젊음', '박완서']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791170800484.jpg,글자전쟁,"15,750",10.0,870,standard,"['Beige', 'Brown', 'White']","['mysterious', 'calm', 'luxurious']",420,"['무기', '국제', '중국']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193235263.jpg,까멜리아 싸롱,"16,020",10.0,890,standard,"['Beige', 'Brown']","['mysterious', 'warm', 'dreamlike']",410,"['기분', '바다', '사람']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788996187479.jpg,꿈꾸는 배관공,"14,400",0.0,800,standard,"['Beige', 'Purple', 'White']","['calm', 'warm', 'luxurious']",390,"['부문', '노동', '선정']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791167902504.jpg,페이스,"13,500",9.95,750,standard,"['Beige', 'Purple', 'White']","['mysterious', 'calm', 'dreamlike']",423,"['자아', '흉터', '얼굴']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791167374233.jpg,247의 모든 것,"15,120",9.17,840,standard,"['Black', 'Purple', 'White']","['mysterious', 'dreamlike', 'emotional']",397,"['통제', '바이러스', '팬데믹']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788936477936.jpg,"알로하, 나의 엄마들","14,400",9.75,800,standard,"['Beige', 'Brown', 'Orange']","['mysterious', 'warm', 'dreamlike']",410,"['일제', '하와이', '여성']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791167374561.jpg,영원한 천국,"17,820",9.5,990,standard,"['Beige', 'White']","['calm', 'luxurious', 'dreamlike']",391,"['욕망', '질주', '정유정']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937473166.jpg,해가 지는 곳으로,"12,600",9.63,700,standard,"['Beige', 'Black', 'Purple']","['calm', 'dreamlike', 'emotional']",389,"['신동엽', '박력', '일가']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788932043142.jpg,소설 보다: 가을 2024,"4,950",9.66,270,standard,"['Beige', 'Orange', 'Green']","['calm', 'luxurious', 'dreamlike']",391,"['계절', '선정', '소설']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788994197821.jpg,세상에서 가장 아름다운 이별,"11,520",9.6,640,standard,"['Beige', 'Brown', 'Orange']","['calm', 'warm', 'luxurious']",392,"['시어머니', '엄마', '말기']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191284553.jpg,화산귀환 1,"11,700",9.5,650,standard,"['Beige', 'Brown', 'White']","['mysterious', 'calm', 'luxurious']",215,"['화산', '웃음', '눈물']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791168011267.jpg,너의 바다가 되어,"13,320",9.75,740,standard,"['Beige', 'Purple']","['warm', 'dreamlike', 'emotional']",398,"['돌고래', '가족', '서로']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937454677.jpg,광인,"17,100",9.64,950,standard,"['Black', 'Purple', 'White']","['luxurious', 'dreamlike', 'emotional']",423,"['광인', '사랑', '소설']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191587524.jpg,파견자들,"17,100",9.53,950,standard,"['Beige', 'Black', 'Brown']","['mysterious', 'dreamlike', 'emotional']",390,"['파견', '지상', '목소리']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937427343.jpg,언러키 스타트업,"13,500",9.86,750,standard,"['Pink', 'Brown', 'Green']","['dreamlike', 'colorful']",402,"['스타트업', '유머', '현실']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788974565879.jpg,아제아제 바라아제,"16,200",9.88,900,standard,['Beige'],"['mysterious', 'calm', 'luxurious']",421,"['깨달음', '사람', '진리']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937428319.jpg,마산,"16,200",0.0,900,standard,"['Beige', 'Purple']","['calm', 'dreamlike', 'emotional']",350,"['도시', '인물', '공간']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791198744456.jpg,가녀장의 시대,"13,500",9.5,750,standard,"['Beige', 'Black', 'Purple']","['mysterious', 'calm', 'luxurious']",363,"['가부장', '이슬아', '집안']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791161693187.jpg,잠자는 숲속의 대리님,"13,050",10.0,720,standard,"['Beige', 'Purple']","['mysterious', 'dreamlike', 'emotional']",389,"['대리', '회사', '왼손']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954697941.jpg,두 사람의 인터내셔널,"15,120",9.49,840,standard,"['Beige', 'Black', 'Brown']","['calm', 'luxurious', 'dreamlike']",408,"['보편', '교양', '응원']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788932043005.jpg,너를 기억하는 풍경,"12,600",10.0,700,standard,"['Beige', 'Black', 'Orange']","['mysterious', 'dreamlike', 'emotional']",404,"['기억', '풍경', '슬픔']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788995151228.jpg,난장이가 쏘아올린 작은 공,"13,950",9.66,770,standard,"['Beige', 'Black', 'Brown']","['mysterious', 'dreamlike', 'emotional']",413,"['평가', '에필로그', '칼날']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193282038.jpg,우리에게 남은 시간 46일,"15,120",9.87,840,standard,"['Black', 'Purple']","['calm', 'dreamlike', 'emotional']",373,"['사랑', '시한부', '해인']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788936434663.jpg,트렁크,"15,300",10.0,850,standard,"['Beige', 'Black', 'Green']","['mysterious', 'luxurious', 'dreamlike']",390,"['김려령', '결혼', '서사']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791141601270.jpg,2024 김승옥문학상 수상작품집,"10,800",9.58,600,standard,"['Beige', 'Green', 'White']","['calm', 'luxurious', 'dreamlike']",361,"['조경란', '신용', '안보']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788932034812.jpg,여수의 사랑,"14,400",9.84,800,standard,"['Beige', 'Brown', 'White']","['calm', 'bright', 'dreamlike']",370,"['한강', '여수', '소설집']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788936434434.jpg,철도원 삼대,"18,000",9.64,"1,000",standard,"['Beige', 'Brown', 'Purple']","['calm', 'luxurious', 'dreamlike']",392,"['노동자', '실감', '황석영']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791168127012.jpg,파쇄,"11,700",9.75,650,standard,"['Black', 'Purple', 'White']","['mysterious', 'calm', 'dreamlike']",391,"['조각', '킬러', '파과']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791188710348.jpg,눈사람 자살 사건,"11,700",9.44,650,standard,"['Black', 'Brown', 'White']","['mysterious', 'dreamlike', 'emotional']",401,"['우화', '눈사람', '산문']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191714425.jpg,가시고기,"15,300",10.0,850,standard,"['White', 'Beige', 'Purple']","['calm', 'warm', 'dreamlike']",391,"['가시고기', '사랑', '아버지']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791141601300.jpg,이중 하나는 거짓말,"14,400",9.53,800,standard,"['Beige', 'Brown']","['mysterious', 'calm', 'dreamlike']",411,"['거짓말', '김애란', '영혼']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791169083812.jpg,분실물이 돌아왔습니다,"14,400",9.92,800,standard,"['Beige', 'Brown', 'Orange']","['mysterious', 'calm', 'emotional']",416,"['전화', '물건', '위로']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788901248202.jpg,그 많던 싱아는 누가 다 먹었을까,"15,300",9.94,850,standard,"['Beige', 'White', 'Purple']","['mysterious', 'warm', 'dreamlike']",406,"['박완서', '싱아', '자전']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788970126746.jpg,몽고반점 (제29회 이상문학상 수상작품집 2005년도),"12,420",8.62,690,standard,"['Beige', 'red', 'Brown']","['mysterious', 'luxurious', 'emotional']",400,"['수상작', '대상', '형부']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954672214.jpg,"시선으로부터,","12,600",9.67,700,standard,"['Beige', 'Purple']","['mysterious', 'calm', 'dreamlike']",400,"['시선', '여성', '제작']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791158545345.jpg,오순정은 오늘도,"13,500",10.0,750,standard,"['Beige', 'White']","['calm', 'bright', 'dreamlike']",370,"['순정', '지역', '콘텐츠']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954651134.jpg,흰,"13,050",9.67,720,standard,"['Beige', 'Purple', 'White']","['calm', 'luxurious', 'bright']",413,"['목록', '맨부커', '아래']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791162491577.jpg,패거리천국,"13,500",9.5,750,standard,"['Beige', 'Brown']","['calm', 'warm', 'bright']",369,"['교사', '관계', '퇴임']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788936437978.jpg,대도시의 사랑법,"13,500",9.29,750,standard,"['Pink', 'Beige', 'Purple']","['calm', 'dreamlike', 'colorful']",392,"['우럭', '연작', '작가']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788932039114.jpg,브로콜리 펀치,"12,600",9.74,700,standard,"['Beige', 'Yellow', 'White']","['mysterious', 'dreamlike', 'emotional']",391,"['이유리', '펀치', '브로콜리']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954680004.jpg,이토록 평범한 미래,"12,600",9.51,700,standard,"['Beige', 'Black', 'Orange']","['mysterious', 'dreamlike', 'emotional']",398,"['김연수', '이야기', '소설집']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791190492430.jpg,GV 빌런 고태경,"12,150",9.67,670,standard,"['Beige', 'Purple']","['calm', 'warm', 'luxurious']",376,"['빌런', '영화', '관객']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791165347734.jpg,연남동 빙굴빙굴 빨래방,"15,120",9.62,840,standard,"['Beige', 'Purple']","['calm', 'warm', 'dreamlike']",391,"['연남동', '위로', '고민']"
